Description,Price,Rating,ReviewCount,Url
"2020 HP 17.3"" HD+ Premium Laptop Computer, AMD Ryzen 5 3500U Quad-Core Up to 3.7GHz, 12GB DDR4 RAM, 256GB SSD, DVDRW, AMD Radeon Vega 8, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Black, Windows 10",$669.00,4.6 out of 5 stars,222,https://www.amazon.com/HP-Computer-Quad-Core-802-11ac-Bluetooth/dp/B082NZX92C/ref=sr_1_83?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-83
"ASUS VivoBook 17.3"" FHD (1920 x1080) Display Laptop PC, AMD Ryzen 7 3700U Processor, 12GB DDR4, 512GB PCIe SSD, Bluetooth, Webcam, HDMI, WiFi, AMD Radeon RX Vega 10 Graphics, Windows 10 Home",$720.00,4.4 out of 5 stars,78,https://www.amazon.com/ASUS-VivoBook-Processor-Bluetooth-Graphics/dp/B08B3C643L/ref=sr_1_84?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-84
"MSI GE75 Raider- 10SF-286 17.3"" 240Hz 3ms Gaming Laptop Intel Core i7-10875H RTX2070 16GB 512GB NVMe SSD Win10 VR Ready, 17-30.99 inches (GE75 Raider 10SF-286)","$1,599.00",4.2 out of 5 stars,11,https://www.amazon.com/MSI-GE75-10SF-286-i7-10875H-Raider/dp/B089656G58/ref=sr_1_86?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-86
"GIGABYTE AERO 17 - 17.3"" 300Hz FHD IPS - Intel Core i7-10870H - NVIDIA GeForce RTX 3060 6GB GDDR6 - 16GB RAM - 1TB SSD - Windowns 10 Home - Creator & Gaming Laptop(AERO 17 KC-8US6150SH)","$1,699.99",,,https://www.amazon.com/GIGABYTE-AERO-17-i7-10870H-KC-8US6150SH/dp/B08VFFVWBT/ref=sr_1_87?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-87
Acer Nitro Gaming Laptop 15.6 Full HD LED Intel i5-9300H 8GB 512GB SSD NVIDIA GTX 1650 4GB Win 10,$789.00,4.4 out of 5 stars,19,https://www.amazon.com/Acer-Gaming-Laptop-i5-9300H-NVIDIA/dp/B08FMXNL16/ref=sr_1_88?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-88
"Samsung Galaxy Book Flex 13.3” Laptop|QLED Display and Intel Core i7 Processor|8GB Memory|512GB SSD|Long Battery Life and Bluetooth-Enabled S Pen|(NP930QCG-K01US),Royal Blue","$1,199.00",4.6 out of 5 stars,232,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A047100138G24EZ3RDSRW&url=%2FSamsung-Display-Processor-Bluetooth-Enabled-NP930QCG-K01US%2Fdp%2FB085D2HHBT%2Fref%3Dsr_1_91_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533788%26sr%3D8-91-spons%26psc%3D1&qualifier=1616533788&id=5040192026962231&widgetName=sp_mtf
"Evoo Gaming 15.6” Laptop, FHD, 60Hz, Intel Core i5-10300H Processor, NVIDIA GeForce GTX 1650, THX Spatial Audio, 256GB SSD, 8GB RAM, RGB Backlit Keyboard, HD Camera, Windows 10 Home, Black, EG-LP10-BK",$790.16,4.5 out of 5 stars,8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A01035063BJAZARGAYOBN&url=%2FEvoo-i5-10300H-Processor-Keyboard-EG-LP10-BK%2Fdp%2FB08KV8RVJM%2Fref%3Dsr_1_92_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533788%26sr%3D8-92-spons%26psc%3D1&qualifier=1616533788&id=5040192026962231&widgetName=sp_mtf
"Daysky V14S Laptop, 14.1"" Full HD Display, Intel Jasper Lake N5095 Processor, Thin and Light Computer, Backlit Keyboard, Full Metal Body, Windows 10, USB 3.0, Type C (12G+256G, Pink)",$439.99,4.2 out of 5 stars,44,https://www.amazon.com/Display-Processor-Computer-Backlit-Keyboard/dp/B08XXHYQ8D/ref=sr_1_96?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-96
"2019 Lenovo IdeaPad L340 15.6"" FHD Gaming Laptop Computer, 9th Gen Intel Quad-Core i5-9300H up to 4.1GHz, 16GB DDR4 RAM, 512GB PCIE SSD, GeForce GTX 1650 4GB, Backlit Keyboard, Windows 10 Home",$784.50,4.5 out of 5 stars,58,https://www.amazon.com/Lenovo-L340-Computer-Quad-Core-i5-9300H/dp/B07XP15TP1/ref=sr_1_97?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-97
"Lenovo IdeaPad 5 15.6"" FHD IPS Touchscreen Laptop | 11th Gen Intel Core i7-1165G7 | 12GB RAM | 512GB SSD | Backlit Keyboard | Fingerprint Reader | Windows 10",$838.97,5.0 out of 5 stars,1,https://www.amazon.com/Lenovo-Touchscreen-i7-1165G7-Keyboard-Fingerprint/dp/B08W54YSPW/ref=sr_1_99?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-99
"2020 HP Pavilion 15.6"" FHD Gaming Laptop Computer, 9th Gen Intel Quad Core i5-9300H, 16GB RAM, 256GB SSD+1TB HDD, Backlit Keyboard, B&O, Webcam, NVIDIA GeForce GTX 1650, Win 10, Black, AllyFlex MP",$879.00,4.5 out of 5 stars,44,https://www.amazon.com/HP-Pavilion-Computer-i5-9300H-Keyboard/dp/B08HMGGXHV/ref=sr_1_100?dchild=1&keywords=gaming+laptop&qid=1616533788&sr=8-100
"CyberpowerPC Tracer IV Slim 15.6"" Gaming Notebook, Intel i7-10750H 2.6GHz, GeForce RTX 2060 6GB, 16GB DDR4, 500GB PCI-E NVMe SSD, Wi-Fi, Bluetooth & Windows 10 Home (GTS99803)","$1,035.23",4.2 out of 5 stars,24,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0479145CT41WKAHKQAR&url=%2FCYBERPOWERPC-Notebook-i7-10750H-Bluetooth-GTS99803%2Fdp%2FB086QMB93L%2Fref%3Dsr_1_101_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533788%26sr%3D8-101-spons%26psc%3D1&qualifier=1616533788&id=5040192026962231&widgetName=sp_btf
"WiFi Projector, Native 1080P Full HD Video Projector, Bluetooth Projector, FANGOR 7500 Lumens/250 Display/ Contrast 8000: 1 Theater Movie Projector with Wireless Mirror to iPhone/Ipad/Android Phones",$209.99,4.2 out of 5 stars,"1,323",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A02079723REYDGRTGTUM1&url=%2FProjector-Bluetooth-FANGOR-Display-Contrast%2Fdp%2FB07ZNXHXSM%2Fref%3Dsr_1_102_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533788%26sr%3D8-102-spons%26psc%3D1%26smid%3DA3G6T9J13ABHB7&qualifier=1616533788&id=5040192026962231&widgetName=sp_btf
"Portable Monitor, Ultra Slim Portable Monitor for Laptop HDMI USB C, InnoView 15.6” FHD 1080P HDR IPS Screen 178°Full View, for MacBook/iPhone/Android Xbox Switch PS5 Raspberry Pi",$208.99,4.7 out of 5 stars,142,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A10186282R1TWMMKYHTKI&url=%2FPortable-Monitor-InnoView-178%25C2%25B0Full-Raspberry%2Fdp%2FB08GP2F1C3%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533798%26sr%3D8-97-spons%26psc%3D1&qualifier=1616533798&id=5780298009632201&widgetName=sp_atf_next
"Gaming Mouse Pad,Blue Purple Galaxy Nebula Universe Space Mouse Pad Non-Slip Rubber Base Mouse Pads for Computers Laptop Office, 9.5""x7.9""x0.12"" Inch( 240mm x 200mm x 3mm)",$7.89,4.8 out of 5 stars,739,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0642673F9YY75JTUZUK&url=%2FGaming-Purple-Universe-Non-Slip-Computers%2Fdp%2FB08D9B2B8Y%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533798%26sr%3D8-98-spons%26psc%3D1&qualifier=1616533798&id=5780298009632201&widgetName=sp_atf_next
"Lenovo IdeaPad 5 15.6"" FHD IPS Touchscreen Laptop | 11th Gen Intel Core i7-1165G7 | 12GB RAM | 512GB SSD | Backlit Keyboard | Fingerprint Reader | Windows 10",$838.97,5.0 out of 5 stars,1,https://www.amazon.com/Lenovo-Touchscreen-i7-1165G7-Keyboard-Fingerprint/dp/B08W54YSPW/ref=sr_1_99?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-99
"2020 HP Pavilion 15.6"" FHD Gaming Laptop Computer, 9th Gen Intel Quad Core i5-9300H, 16GB RAM, 256GB SSD+1TB HDD, Backlit Keyboard, B&O, Webcam, NVIDIA GeForce GTX 1650, Win 10, Black, AllyFlex MP",$879.00,4.5 out of 5 stars,44,https://www.amazon.com/HP-Pavilion-Computer-i5-9300H-Keyboard/dp/B08HMGGXHV/ref=sr_1_100?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-100
"2021 HP Pavilion 15.6"" FHD IPS Gaming Laptop, Intel Core i5-9300H Processor, 8GB Memory, 256GB SSD, NVIDIA GeForce GTX 1650, Backlit Keyboard, HDMI, Webcam, WIFI, Windows 10, Black, W/ IFT Accessories",$749.00,,,https://www.amazon.com/HP-Pavilion-i5-9300H-Processor-Accessories/dp/B08WS5NVXS/ref=sr_1_101?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-101
"MSI GS66 Stealth 10SE-442 15.6"" 240Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-10875H RTX2060 16GB 512GB NVMe SSD Win10PRO VR Ready","$1,399.00",4.4 out of 5 stars,26,https://www.amazon.com/MSI-GS66-Stealth-10SE-442-i7-10875H/dp/B0895Q3HW5/ref=sr_1_104?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-104
"Newest Dell G5 15.6” FHD Gaming Laptop, i7-10750H, Backlit Keyboard, Bluetooth, USB-C, HDMI, Mini DP, NVIDIA GeForce GTX 1650 Ti, Windows 10 Home, Black (32GB RAM | 1TB PCIe SSD)","$1,148.89",3.4 out of 5 stars,16,https://www.amazon.com/Dell-G5-i7-10750H-Keyboard-Bluetooth/dp/B08GFRW5R2/ref=sr_1_105?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-105
"GIGABYTE AERO 15 OLED - 15.6"" - Intel Core i7-10870H - NVIDIA GeForce RTX 3060 6GB GDDR6 - 16GB RAM - 512GB SSD - Windows 10 Pro - Creator & Gaming Laptop (AERO 15 OLED KC-8US5130SP)","$1,599.99",,,https://www.amazon.com/GIGABYTE-AERO-15-OLED-KC-8US5130SP/dp/B08VFH2DQG/ref=sr_1_106?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-106
"Samsung Galaxy Book Flex 13.3” Laptop|QLED Display and Intel Core i7 Processor|8GB Memory|512GB SSD|Long Battery Life and Bluetooth-Enabled S Pen|(NP930QCG-K01US),Royal Blue","$1,199.00",4.6 out of 5 stars,232,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A047100138G24EZ3RDSRW&url=%2FSamsung-Display-Processor-Bluetooth-Enabled-NP930QCG-K01US%2Fdp%2FB085D2HHBT%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533798%26sr%3D8-107-spons%26psc%3D1&qualifier=1616533798&id=5780298009632201&widgetName=sp_mtf
"Evoo Gaming 15.6” Laptop, FHD, 60Hz, Intel Core i5-10300H Processor, NVIDIA GeForce GTX 1650, THX Spatial Audio, 256GB SSD, 8GB RAM, RGB Backlit Keyboard, HD Camera, Windows 10 Home, Black, EG-LP10-BK",$790.16,4.5 out of 5 stars,8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A01035063BJAZARGAYOBN&url=%2FEvoo-i5-10300H-Processor-Keyboard-EG-LP10-BK%2Fdp%2FB08KV8RVJM%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533798%26sr%3D8-108-spons%26psc%3D1&qualifier=1616533798&id=5780298009632201&widgetName=sp_mtf
"Acer Predator Helios 300 Gaming Laptop, Intel Core i7-9750H, GeForce GTX 1660 Ti, 15.6"" Full HD 144Hz Display, 3ms Response Time, 16GB DDR4, 512GB PCIe NVMe SSD, RGB Backlit Keyboard, PH315-52-710B","$1,468.99",4.7 out of 5 stars,"1,667",https://www.amazon.com/Acer-Predator-i7-9750H-Response-PH315-52-710B/dp/B07YM938TP/ref=sr_1_109?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-109
"Alienware m15 R3 Gaming Laptop: Core i7-10750H, NVIDIA RTX 2070 Super, 15.6"" Full HD 300Hz Display, 16GB RAM, 512GB SSD","$1,889.00",3.5 out of 5 stars,3,https://www.amazon.com/Alienware-m15-Gaming-Laptop-i7-10750H/dp/B08NQ17JYJ/ref=sr_1_110?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-110
"2020 Dell G5 15 Gaming Laptop: 10th Gen Core i5-10300H, NVidia GTX 1650 Ti, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, Backlit Keyboard",$797.00,4.1 out of 5 stars,6,https://www.amazon.com/2020-Dell-Gaming-Laptop-i5-10300H/dp/B08C6XHY58/ref=sr_1_111?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-111
"Acer - Nitro 5 15.6"" Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Obsidian Black",$799.00,4.7 out of 5 stars,25,https://www.amazon.com/Acer-Laptop-Memory-GeForce-Obsidian/dp/B08B4BF23G/ref=sr_1_112?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-112
"HP Pavilion 16.1 inch Gaming Laptop (1920x1080) FHD 144Hz , Intel Core i5-10300H, NVIDIA GeForce GTX 1660 Ti with Max-Q Design, 8GB RAM, 512GB SSD+32GB Optane, Windows 10 Home",$899.99,4.9 out of 5 stars,18,https://www.amazon.com/HP-Pavilion-1920x1080-Core-i5-10300H-GeForce/dp/B08CVTP6T6/ref=sr_1_113?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-113
"HP OMEN 300Hz 15.6"" FHD Gaming Laptop, i7-10750H, WiFi 6, HD Webcam, RGB Backlit Keyboard, IPS, Bluetooth, USB-C, HDMI, Thunderbolt 3, NVIDIA GeForce RTX 2060, Windows 10 (32GB RAM | 1TB PCIe SSD)","$1,498.85",1.0 out of 5 stars,1,https://www.amazon.com/HP-OMEN-i7-10750H-Bluetooth-Thunderbolt/dp/B08G1RPCRX/ref=sr_1_115?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-115
"Sager NP7877PQ 17.3-Inch Thin Bezel FHD 144Hz 72% NTSC Gaming Laptop, Intel i7-10870H, RTX 3060 6GB, 32GB RAM, 1TB NVMe SSD + 1TB NVMe SSD, Windows 10","$1,649.00",4.4 out of 5 stars,79,https://www.amazon.com/Sager-NP7877PQ-17-3-Inch-i7-10870H-Windows/dp/B08X16MQBM/ref=sr_1_116?dchild=1&keywords=gaming+laptop&qid=1616533798&sr=8-116
"CyberpowerPC Tracer IV Slim 15.6"" Gaming Notebook, Intel i7-10750H 2.6GHz, GeForce RTX 2060 6GB, 16GB DDR4, 500GB PCI-E NVMe SSD, Wi-Fi, Bluetooth & Windows 10 Home (GTS99803)","$1,035.23",4.2 out of 5 stars,24,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A0479145CT41WKAHKQAR&url=%2FCYBERPOWERPC-Notebook-i7-10750H-Bluetooth-GTS99803%2Fdp%2FB086QMB93L%2Fref%3Dsr_1_117_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533798%26sr%3D8-117-spons%26psc%3D1&qualifier=1616533798&id=5780298009632201&widgetName=sp_btf
"WiFi Projector, Native 1080P Full HD Video Projector, Bluetooth Projector, FANGOR 7500 Lumens/250 Display/ Contrast 8000: 1 Theater Movie Projector with Wireless Mirror to iPhone/Ipad/Android Phones",$209.99,4.2 out of 5 stars,"1,323",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A02079723REYDGRTGTUM1&url=%2FProjector-Bluetooth-FANGOR-Display-Contrast%2Fdp%2FB07ZNXHXSM%2Fref%3Dsr_1_118_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533798%26sr%3D8-118-spons%26psc%3D1%26smid%3DA3G6T9J13ABHB7&qualifier=1616533798&id=5780298009632201&widgetName=sp_btf
"Portable Monitor, Ultra Slim Portable Monitor for Laptop HDMI USB C, InnoView 15.6” FHD 1080P HDR IPS Screen 178°Full View, for MacBook/iPhone/Android Xbox Switch PS5 Raspberry Pi",$208.99,4.7 out of 5 stars,142,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A10186282R1TWMMKYHTKI&url=%2FPortable-Monitor-InnoView-178%25C2%25B0Full-Raspberry%2Fdp%2FB08GP2F1C3%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533808%26sr%3D8-113-spons%26psc%3D1&qualifier=1616533808&id=1670920577690393&widgetName=sp_atf_next
"Gaming Mouse Pad,Blue Purple Galaxy Nebula Universe Space Mouse Pad Non-Slip Rubber Base Mouse Pads for Computers Laptop Office, 9.5""x7.9""x0.12"" Inch( 240mm x 200mm x 3mm)",$7.89,4.8 out of 5 stars,739,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A0642673F9YY75JTUZUK&url=%2FGaming-Purple-Universe-Non-Slip-Computers%2Fdp%2FB08D9B2B8Y%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533808%26sr%3D8-114-spons%26psc%3D1&qualifier=1616533808&id=1670920577690393&widgetName=sp_atf_next
"Acer Nitro 5 AN515-54-51M5-15.6"" - i5-9300H - NVIDIA GTX 1650-8GB - 1TB HDD+128GB SSD, Black",$819.00,4.7 out of 5 stars,377,https://www.amazon.com/Acer-Nitro-AN515-54-51M5-15-6-i5-9300H-1650-8GB/dp/B07RJQKZ2G/ref=sr_1_115?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-115
"2021 HP 15.6"" HD LED Laptop, Intel Pentium Gold 6405U Processor, 4GB RAM, 500GB HDD, Webcam, Intel UHD Graphics, Bluetooth, HDMI, WiFi 5, Windows 10, Red, W/ IFT Accessories",$399.00,2.0 out of 5 stars,1,https://www.amazon.com/HP-Processor-Graphics-Bluetooth-Accessories/dp/B08TT7582G/ref=sr_1_116?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-116
"Lenovo IdeaPad 3 15"" Laptop, 15.6"" HD (1366 x 768) Display, AMD Ryzen 3 3250U Processor, 4GB DDR4 Onboard RAM, 128GB SSD, AMD Radeon Vega 3 Graphics, Windows 10, 81W10094US, Business Black",$359.99,4.5 out of 5 stars,614,https://www.amazon.com/Lenovo-Processor-Graphics-81W10094US-Business/dp/B0872K4XCJ/ref=sr_1_117?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-117
"Dell Inspiron 15 5593: 10th Gen Core i5-1035G1, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, Backlit Keyboard, Windows 10",$649.99,4.4 out of 5 stars,172,https://www.amazon.com/Dell-Inspiron-15-5593-i5-1035G1/dp/B0826DJYG1/ref=sr_1_118?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-118
"MSI GS66 Stealth 10UG-075 15.6"" 300Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-10870H RTX3070 Max-Q 32GB 1TB NVMe SSD TB3 Win10PRO VR Ready","$2,399.99",5.0 out of 5 stars,2,https://www.amazon.com/MSI-GS66-Stealth-10UG-075-i7-10870H/dp/B08R9DFPR1/ref=sr_1_119?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-119
"HP OMEN 15-dh1054nr 15.6"" Gaming Laptop; i7-10750H, 16GB DDR4 Memory, 512GB SSD, Nvidia GeForce 1660Ti","$1,139.99",4.6 out of 5 stars,12,https://www.amazon.com/HP-15-dh1054nr-Gaming-i7-10750H-GeForce/dp/B08CBNKQ3K/ref=sr_1_121?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-121
"Samsung Galaxy Book Flex 13.3” Laptop|QLED Display and Intel Core i7 Processor|8GB Memory|512GB SSD|Long Battery Life and Bluetooth-Enabled S Pen|(NP930QCG-K01US),Royal Blue","$1,199.00",4.6 out of 5 stars,232,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A047100138G24EZ3RDSRW&url=%2FSamsung-Display-Processor-Bluetooth-Enabled-NP930QCG-K01US%2Fdp%2FB085D2HHBT%2Fref%3Dsr_1_123_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533808%26sr%3D8-123-spons%26psc%3D1&qualifier=1616533808&id=1670920577690393&widgetName=sp_mtf
"Evoo Gaming 15.6” Laptop, FHD, 60Hz, Intel Core i5-10300H Processor, NVIDIA GeForce GTX 1650, THX Spatial Audio, 256GB SSD, 8GB RAM, RGB Backlit Keyboard, HD Camera, Windows 10 Home, Black, EG-LP10-BK",$790.16,4.5 out of 5 stars,8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A01035063BJAZARGAYOBN&url=%2FEvoo-i5-10300H-Processor-Keyboard-EG-LP10-BK%2Fdp%2FB08KV8RVJM%2Fref%3Dsr_1_124_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533808%26sr%3D8-124-spons%26psc%3D1&qualifier=1616533808&id=1670920577690393&widgetName=sp_mtf
"Evoo Gaming 15.6” Laptop, FHD, 120Hz, AMD Ryzen 7 4800H Processor, NVIDIA GeForce RTX 2060, THX Spatial Audio, 512GB SSD, 16GB RAM, RGB Backlit Keyboard, HD Camera, Windows 10 Home, Black (EG-LP7-BK)","$1,199.00",4.4 out of 5 stars,50,https://www.amazon.com/Evoo-Processor-GeForce-Keyboard-EG-LP7-BK/dp/B08KV8HP98/ref=sr_1_125?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-125
"MSI GL75 Gaming Laptop: Core i7-9750H, 16GB RAM, 17.3"" 144Hz Full HD Display, NVidia GTX 1660 Ti, 256GB SSD + 1TB HDD","$1,299.00",4.4 out of 5 stars,30,https://www.amazon.com/MSI-GL75-Gaming-Laptop-i7-9750H/dp/B07YL4CWJ9/ref=sr_1_126?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-126
"Lenovo IdeaPad Gaming 3 15.6"" Gaming Laptop 120Hz i5-10300H 8GB RAM 256GB SSD GTX 1650 4GB Onyx Black - 10th Gen i5-10300H Quad-Core - NVIDIA GeForce GTX 1650 4GB GDDR6 - 120Hz Refresh Rate - in-",$759.99,4.4 out of 5 stars,16,https://www.amazon.com/Lenovo-IdeaPad-Gaming-Laptop-i5-10300H/dp/B08BS557MX/ref=sr_1_127?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-127
"2021 HP Stream 14"" HD Thin and Light Laptop, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC, HDMI, Webcam, WiFi, Bluetooth, 1 Year Microsoft 365, Windows 10 S, Rose Pink, W/ IFT Accessories",$399.99,4.6 out of 5 stars,33,https://www.amazon.com/HP-Processor-Bluetooth-Microsoft-Accessories/dp/B08QXJM323/ref=sr_1_128?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-128
"HP - OMEN Gaming 15.6"" Laptop - AMD Ryzen 7 - 8GB Memory - NVIDIA GeForce GTX 1660 Ti - 512GB SSD - Mica Silver","$1,019.00",5.0 out of 5 stars,5,https://www.amazon.com/HP-Gaming-Laptop-Memory-GeForce/dp/B08JVNZJWT/ref=sr_1_129?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-129
"[2021] HIDevolution ASUS ROG Zephyrus G15 GA503QR 15.6"" QHD 165Hz, 3.0 GHz AMD Ryzen 9 5900HS, RTX 3070, 16 GB 3200MHz RAM, 1 TB PCIe SSD, Eclipse Gray, Windows 10 Pro","$2,129.00",4.4 out of 5 stars,10,https://www.amazon.com/HIDevolution-Zephyrus-GA503QR-3200MHz-Eclipse/dp/B08VFDYY7S/ref=sr_1_130?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-130
"Asus TUF Gaming Laptop, 15.6” Full HD IPS-Type, Intel Core i7-9750H, GeForce GTX 1650, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, TUF505GT-AH73",$859.99,4.4 out of 5 stars,166,https://www.amazon.com/IPS-Type-i7-9750H-GeForce-Gigabit-TUF505GT-AH73/dp/B07VCNTRG6/ref=sr_1_131?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-131
"ASUS F512DA-EB51 VivoBook 15 Thin and Light Laptop, 15.6” Full HD, AMD Quad Core R5-3500U CPU, 8GB DDR4 RAM, 256GB PCIe SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Slate Gray",$511.15,4.6 out of 5 stars,"2,008",https://www.amazon.com/ASUS-VivoBook-R5-3500U-Graphics-F512DA-EB51/dp/B07QQB7552/ref=sr_1_132?dchild=1&keywords=gaming+laptop&qid=1616533808&sr=8-132
"WiFi Projector, Native 1080P Full HD Video Projector, Bluetooth Projector, FANGOR 7500 Lumens/250 Display/ Contrast 8000: 1 Theater Movie Projector with Wireless Mirror to iPhone/Ipad/Android Phones",$209.99,4.2 out of 5 stars,"1,323",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A02079723REYDGRTGTUM1&url=%2FProjector-Bluetooth-FANGOR-Display-Contrast%2Fdp%2FB07ZNXHXSM%2Fref%3Dsr_1_133_sspa%3Fdchild%3D1%26keywords%3Dgaming%2Blaptop%26qid%3D1616533808%26sr%3D8-133-spons%26psc%3D1%26smid%3DA3G6T9J13ABHB7&qualifier=1616533808&id=1670920577690393&widgetName=sp_btf
